date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:43:27	12106/12106	---M--	200	added ('OK')	image/png	date:Mon,%2003%20May%202021%2007:18:17%20GMT	https://static.wixstatic.com/media/eb6190_97dbb16d96664087b76ca38ee09a295b.png/v1/fill/w_150,h_50,al_c,usm_0.66_1.00_0.01,blur_3/eb6190_97dbb16d96664087b76ca38ee09a295b.png	C:/Users/user/Desktop/wix/static.wixstatic.com/media/eb6190_97dbb16d96664087b76ca38ee09a295b.png/v1/fill/w_150,h_50,al_c,usm_0.66_1.00_0.01,blur_3/eb6190_97dbb16d96664087b76ca38ee09a295b.png	(from https://takujiyamada100.wixsite.com/my-site-7)
08:43:28	347325/347325	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20May%202021%2023:43:28%20GMT	https://takujiyamada100.wixsite.com/my-site-7/about	C:/Users/user/Desktop/wix/takujiyamada100.wixsite.com/my-site-7/about.html	(from https://takujiyamada100.wixsite.com/my-site-7)
08:43:28	355299/355299	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20May%202021%2023:43:28%20GMT	https://takujiyamada100.wixsite.com/my-site-7/services	C:/Users/user/Desktop/wix/takujiyamada100.wixsite.com/my-site-7/services.html	(from https://takujiyamada100.wixsite.com/my-site-7)
08:43:29	73654/73654	---M-Z	200	added ('OK')	text/css	etag:W/%2226ca99e48dc8517ef027baf395a17fc1%22	https://static.parastorage.com/services/pro-gallery-santa-wrapper/1.1565.0/staticCss.min.css	C:/Users/user/Desktop/wix/static.parastorage.com/services/pro-gallery-santa-wrapper/1.1565.0/staticCss.min.css	(from https://takujiyamada100.wixsite.com/my-site-7)
08:43:29	4077/4077	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20May%202021%2009:06:42%20GMT	https://static.wixstatic.com/media/eb6190_90e2cc30819647d89bcb7210344c10a7~mv2.jpg/v1/fill/w_85,h_85,fp_0.45_0.49,q_90/eb6190_90e2cc30819647d89bcb7210344c10a7~mv2.jpg	C:/Users/user/Desktop/wix/static.wixstatic.com/media/eb6190_90e2cc30819647d89bcb7210344c10a7_mv2.jpg/v1/fill/w_85,h_85,fp_0.45_0.49,q_90/eb6190_90e2cc30819647d89bcb7210344c10a7_mv2.jpg	(from https://takujiyamada100.wixsite.com/my-site-7)
08:43:29	3922/3922	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20May%202021%2009:06:42%20GMT	https://static.wixstatic.com/media/eb6190_140f37a169df4829a5e820f8802f170b~mv2.jpg/v1/fill/w_85,h_85,fp_0.49_0.35,q_90/eb6190_140f37a169df4829a5e820f8802f170b~mv2.jpg	C:/Users/user/Desktop/wix/static.wixstatic.com/media/eb6190_140f37a169df4829a5e820f8802f170b_mv2.jpg/v1/fill/w_85,h_85,fp_0.49_0.35,q_90/eb6190_140f37a169df4829a5e820f8802f170b_mv2.jpg	(from https://takujiyamada100.wixsite.com/my-site-7)
08:43:29	3522/3522	---M--	200	added ('OK')	image/jpeg	date:Wed,%2005%20May%202021%2009:18:29%20GMT	https://static.wixstatic.com/media/eb6190_6f7bebfc2cf54a75b5425ff81cb0d743~mv2.jpg/v1/fill/w_85,h_85,fp_0.47_0.39,q_90/eb6190_6f7bebfc2cf54a75b5425ff81cb0d743~mv2.jpg	C:/Users/user/Desktop/wix/static.wixstatic.com/media/eb6190_6f7bebfc2cf54a75b5425ff81cb0d743_mv2.jpg/v1/fill/w_85,h_85,fp_0.47_0.39,q_90/eb6190_6f7bebfc2cf54a75b5425ff81cb0d743_mv2.jpg	(from https://takujiyamada100.wixsite.com/my-site-7)
08:43:30	409682/409682	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20May%202021%2023:43:28%20GMT	https://takujiyamada100.wixsite.com/my-site-7/contact	C:/Users/user/Desktop/wix/takujiyamada100.wixsite.com/my-site-7/contact.html	(from https://takujiyamada100.wixsite.com/my-site-7)
08:43:30	912/912	---M-Z	200	added ('OK')	application/javascript	etag:W/%2222cb8f56fc61021bc99f5eff39788226%22	https://static.parastorage.com/services/editor-elements/dist/Container_DefaultAreaSkin.a5785df6.chunk.min.js	C:/Users/user/Desktop/wix/static.parastorage.com/services/editor-elements/dist/Container_DefaultAreaSkin.a5785df6.chunk.min.js	(from https://takujiyamada100.wixsite.com/my-site-7/about)
08:43:30	644/644	---M-Z	200	added ('OK')	application/javascript	etag:W/%22332824a34e56c05fad64c894ef5d3bab%22	https://static.parastorage.com/services/editor-elements/dist/WPhoto_RoundPhoto.41042354.chunk.min.js	C:/Users/user/Desktop/wix/static.parastorage.com/services/editor-elements/dist/WPhoto_RoundPhoto.41042354.chunk.min.js	(from https://takujiyamada100.wixsite.com/my-site-7/services)
08:43:31	914/914	---M-Z	200	added ('OK')	application/javascript	etag:W/%220e72d613df0fb29c48fc51b2d9a23a81%22	https://static.parastorage.com/services/editor-elements/dist/Container_DBDefaultAreaSkin.4a5520c1.chunk.min.js	C:/Users/user/Desktop/wix/static.parastorage.com/services/editor-elements/dist/Container_DBDefaultAreaSkin.4a5520c1.chunk.min.js	(from https://takujiyamada100.wixsite.com/my-site-7/services)
08:43:31	3016/3016	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20May%202021%2009:06:28%20GMT	https://static.wixstatic.com/media/1f3c0f_4211c3777d9d44d0a6ee3cc9aac64ea3.jpg/v1/fill/w_156,h_142,al_c,q_80,usm_0.66_1.00_0.01,blur_2/1f3c0f_4211c3777d9d44d0a6ee3cc9aac64ea3.jpg	C:/Users/user/Desktop/wix/static.wixstatic.com/media/1f3c0f_4211c3777d9d44d0a6ee3cc9aac64ea3.jpg/v1/fill/w_156,h_142,al_c,q_80,usm_0.66_1.00_0.01,blur_2/1f3c0f_4211c3777d9d44d0a6ee3cc9aac64ea3.jpg	(from https://takujiyamada100.wixsite.com/my-site-7/services)
08:43:31	2204/2204	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20May%202021%2002:38:01%20GMT	https://static.wixstatic.com/media/1f3c0f_26bcb91d522c4bc0b8d1d253a5769c38.jpg/v1/fill/w_137,h_91,al_c,q_80,usm_0.66_1.00_0.01,blur_2/1f3c0f_26bcb91d522c4bc0b8d1d253a5769c38.jpg	C:/Users/user/Desktop/wix/static.wixstatic.com/media/1f3c0f_26bcb91d522c4bc0b8d1d253a5769c38.jpg/v1/fill/w_137,h_91,al_c,q_80,usm_0.66_1.00_0.01,blur_2/1f3c0f_26bcb91d522c4bc0b8d1d253a5769c38.jpg	(from https://takujiyamada100.wixsite.com/my-site-7/services)
08:43:32	922/922	---M-Z	200	added ('OK')	application/javascript	etag:W/%22102e65b4ee9bb64e6f659ee799b4352f%22	https://static.parastorage.com/services/wix-thunderbolt/dist/onloadCompsBehaviors.c934bf2a.chunk.min.js	C:/Users/user/Desktop/wix/static.parastorage.com/services/wix-thunderbolt/dist/onloadCompsBehaviors.c934bf2a.chunk.min.js	(from https://takujiyamada100.wixsite.com/my-site-7/contact)
08:43:32	6442/6442	---M-Z	200	added ('OK')	application/javascript	etag:W/%2215f09b54f37c76abbd550e5a0b94f6d5%22	https://static.parastorage.com/services/editor-elements/dist/GoogleMap.e600dae7.chunk.min.js	C:/Users/user/Desktop/wix/static.parastorage.com/services/editor-elements/dist/GoogleMap.e600dae7.chunk.min.js	(from https://takujiyamada100.wixsite.com/my-site-7/contact)
08:43:32	949/949	---M-Z	200	added ('OK')	application/javascript	etag:W/%2253a5478405b4f109eff3c1404a75a352%22	https://static.parastorage.com/services/editor-elements/dist/AppWidget.26116a95.chunk.min.js	C:/Users/user/Desktop/wix/static.parastorage.com/services/editor-elements/dist/AppWidget.26116a95.chunk.min.js	(from https://takujiyamada100.wixsite.com/my-site-7/contact)
08:43:32	1159/1159	---M-Z	200	added ('OK')	application/javascript	etag:W/%2240a31c9148dce27b9707446015e1fc00%22	https://static.parastorage.com/services/editor-elements/dist/FormContainer_FormContainerSkin.8db89126.chunk.min.js	C:/Users/user/Desktop/wix/static.parastorage.com/services/editor-elements/dist/FormContainer_FormContainerSkin.8db89126.chunk.min.js	(from https://takujiyamada100.wixsite.com/my-site-7/contact)
08:43:32	44480/44480	---M-Z	200	added ('OK')	application/javascript	etag:W/%223036ad5b436183ce0b711406de0f20c1%22	https://static.parastorage.com/services/editor-elements/dist/common-site-members-dialogs.f671a15f.chunk.min.js	C:/Users/user/Desktop/wix/static.parastorage.com/services/editor-elements/dist/common-site-members-dialogs.f671a15f.chunk.min.js	(from https://takujiyamada100.wixsite.com/my-site-7/contact)
08:43:33	495/495	---M-Z	200	added ('OK')	application/javascript	etag:%229bccd2295d655812b83f02a4d05a7258%22	https://static.parastorage.com/services/editor-elements/dist/TextInput.07c67aee.chunk.min.js	C:/Users/user/Desktop/wix/static.parastorage.com/services/editor-elements/dist/TextInput.07c67aee.chunk.min.js	(from https://takujiyamada100.wixsite.com/my-site-7/contact)
08:43:33	3036/3036	---M-Z	200	added ('OK')	application/javascript	etag:W/%22e7582595f15283682880560ccf48a555%22	https://static.parastorage.com/services/editor-elements/dist/TextAreaInput.91cabe54.chunk.min.js	C:/Users/user/Desktop/wix/static.parastorage.com/services/editor-elements/dist/TextAreaInput.91cabe54.chunk.min.js	(from https://takujiyamada100.wixsite.com/my-site-7/contact)
08:43:33	40949/40949	---M--	200	added ('OK')	image/png	etag:%22d6793e194624ea8a9de511b9e7c63bf0%22	https://static.parastorage.com/services/editor-elements/dist/media/sloppyframe.d6793e19.png	C:/Users/user/Desktop/wix/static.parastorage.com/services/editor-elements/dist/media/sloppyframe.d6793e19.png	(from https://takujiyamada100.wixsite.com/my-site-7/contact)
